,Link,Address,Beds,Rent
200,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,63 E Lake St,Studio - 2 Br,"$1,600 - $3,750"
201,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,445 E Ohio St,Studio - 2 Br,"$1,449 - $2,468"
202,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,1649 E 50th St,Studio - 3 Br,"$1,265 - $2,200"
203,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,360 W Hubbard St,Studio - 2 Br,"$1,807 - $4,799"
204,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,233 E Wacker Dr,1-2 Br,"$3,073 - $3,797"
205,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,750 N Dearborn St,Studio - 1 Br,"$1,805 - $3,122"
206,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5009 N Sheridan Rd,Studio - 2 Br,"$1,200 - $2,150"
207,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,651 S Wells St,1-3 Br,"$1,681 - $2,289"
208,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5500 S Shore Dr,Studio - 2 Br,"$1,026 - $1,491"
209,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5496 S Hyde Park Blvd,Studio - 2 Br,"$882 - $1,792"
210,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5254 S Dorchester Ave,Studio - 2 Br,"$901 - $1,316"
211,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5240 N Sheridan Rd,Studio - 2 Br,"$1,034 - $1,485"
212,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,1380 E Hyde Park Blvd,1-2 Br,"$1,103 - $1,571"
213,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,7000 S Shore Dr,Studio - 4 Br,"$610 - $1,710"
214,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5326 S Cornell Ave,Studio - 1 Br,$962 - $992
215,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5100 S Cornell Ave,Studio - 2 Br,"$894 - $1,136"
216,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,6700 S Oglesby Ave,Studio - 2 Br,"$767 - $1,697"
217,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,6104 S Woodlawn Ave,Studio - 1 Br,"$1,093 - $1,172"
218,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,4750 N Clarendon Ave,Studio - 1 Br,"$970 - $1,235"
219,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,5541 S Everett Ave,Studio - 2 Br,"$719 - $1,270"
220,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,845-845 N State St,Studio - 2 Br,"$1,800 - $4,082"
221,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,525 W Oakdale Ave,Studio - 2 Br,"$950 - $1,995"
222,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,7100 S South Shore Dr,Studio - 2 Br,$624 - $995
223,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,4334 N Hazel St,Studio - 2 Br,"$1,385 - $3,510"
224,https://web.archive.org/web/20160613002447/https://www.apartments.com/chicago-il/5/,1935 S Wabash Ave,1-3 Br,"$1,575 - $3,075"
225,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,7340 N Damen Ave,1-2 Br,"$825 - $1,175"
226,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,40 E Oak St,Studio - 1 Br,"$1,265 - $1,755"
227,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,210 N Wells St,Studio - 2 Br,"$1,602 - $3,219"
228,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,1237 W Fullerton Ave,2-4 Br,"$1,080 - $1,985"
229,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,635 W Grace St,Studio - 1 Br,"$1,075 - $1,350"
230,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,3130 N Lake Shore Dr,Studio - 2 Br,"$1,375 - $2,200"
231,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,750 N RUSH St,1-3 Br,"$2,150 - $3,680"
232,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,55 W Chestnut St,Studio - 2 Br,"$1,580 - $1,615"
233,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,536 W Addison St,Studio - 1 Br,"$1,025 - $1,100"
234,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,450 W Melrose St,Studio - 1 Br,"$975 - $1,390"
235,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,3510 N Pine Grove Ave,Studio - 1 Br,$995
236,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,350 W Oakdale Ave,Studio - 1 Br,"$1,125 - $1,585"
237,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,2756 N Pine Grove Ave,1-2 Br,Call for Rent
238,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,2628-2634 N Hampden Ct,Studio - 1 Br,"$1,055 - $1,435"
239,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,1127-1139 N Dearborn St,Studio - 2 Br,Call for Rent
240,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,1120 LaSalle Dr,Studio - 2 Br,"$1,300 - $2,440"
241,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,1111 N Dearborn Ave,Studio - 3 Br,"$1,460 - $3,690"
242,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,1000-1030 N LaSalle Dr,Studio - 2 Br,"$1,395 - $2,550"
243,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,910 W Lake St,1-2 Br,"$1,725 - $2,595"
244,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,2207 E 75th St,Studio - 1 Br,$535 - $725
245,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,7954 S Justine St,2 Br,$750 - $881
246,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,7427 S South Shore Dr,Studio - 2 Br,"$622 - $1,250"
247,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,7917-7927 S Drexel Ave,2 Br,$760
248,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,5325 S Cottage Grove Ave,Studio - 4 Br,"$674 - $1,412"
249,https://web.archive.org/web/20160317103245/https://www.apartments.com/chicago-il/6/,300 W Hill St,Studio - 3 Br,Call for Rent
250,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,5550 N Kenmore Ave,Studio,Call for Rent
251,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,2628-2634 N Hampden Ct,Studio - 1 Br,"$1,055 - $1,435"
252,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,3510 N Pine Grove Ave,Studio - 1 Br,"$995 - $1,395"
253,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,10 E Ontario St,Studio - 2 Br,"$1,575 - $2,695"
254,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,7505 S Calumet Ave,Studio - 2 Br,$600 - $625
255,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,536 W Addison St,Studio - 1 Br,"$1,025 - $1,350"
256,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,5493 S Cornell Ave,Studio - 3 Br,"$1,733"
257,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,1260 N Dearborn St,Studio - 1 Br,Call for Rent
258,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,670 W Wayman St,1-3 Br,"$2,500 - $3,800"
259,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,6119 N Kenmore Ave,1 Br,Call for Rent
260,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,525 W Oakdale Ave,Studio - 2 Br,"$875 - $2,050"
261,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,450 W Melrose St,Studio - 1 Br,"$975 - $1,390"
262,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,1 E Delaware Pl,Studio - 2 Br,"$1,580 - $4,575"
263,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,750 N Dearborn St,Studio - 1 Br,"$1,682 - $2,280"
264,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,4000 E 134th St,3 Br,Call for Rent
265,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,440 N Wabash Ave,Studio - 2 Br,"$1,375 - $3,000"
266,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,1935 S Wabash Ave,1-3 Br,"$2,260 - $2,985"
267,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,7427 S South Shore Dr,Studio - 2 Br,"$622 - $1,250"
268,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,6006 N Kenmore Ave,Studio - 2 Br,"$825 - $1,325"
269,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,4050-4064 W 115th St,Studio - 2 Br,"$755 - $1,250"
270,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,233 E Wacker Dr,1-2 Br,"$1,689 - $3,702"
271,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,7100 S South Shore Dr,Studio - 2 Br,$725 - $865
272,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,350 W Oakdale Ave,Studio - 1 Br,"$1,125 - $1,585"
273,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,4700 S Lake Park Ave,Studio - 3 Br,$557 - $898
274,https://web.archive.org/web/20160301140343/https://www.apartments.com/chicago-il/7/,5200 N Sheridan Rd,Studio - 2 Br,Call for Rent
275,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,2207 E 75th St,Studio - 1 Br,$535 - $725
276,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,40 E Oak St,Studio - 1 Br,"$1,265 - $1,600"
277,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,7340 N Damen Ave,1-2 Br,"$825 - $1,175"
278,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,4827 N Sheridan Rd,Studio - 3 Br,"$900 - $1,700"
279,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,3740 N Halsted St,Studio - 3 Br,"$1,582 - $5,455"
280,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,6006 N Kenmore Ave,Studio - 2 Br,"$825 - $1,325"
281,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,1237 W Fullerton Ave,2-4 Br,"$1,080 - $1,985"
282,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,3130 N Lake Shore Dr,Studio - 2 Br,"$1,250 - $1,750"
283,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,750 N RUSH St,1-3 Br,"$2,095 - $3,680"
284,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,55 W Chestnut St,Studio - 2 Br,"$1,550 - $2,250"
285,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,536 W Addison St,Studio - 1 Br,"$1,025 - $1,325"
286,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,450 W Melrose St,Studio - 1 Br,"$1,025"
287,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,3510 N Pine Grove Ave,Studio - 1 Br,"$980 - $1,275"
288,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,350 W Oakdale Ave,Studio - 1 Br,"$1,225 - $1,585"
289,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,2756 N Pine Grove Ave,1-2 Br,"$1,465 - $1,550"
290,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,1127-1139 N Dearborn St,Studio - 2 Br,Call for Rent
291,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,1120 LaSalle Dr,Studio - 2 Br,"$1,399 - $2,950"
292,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,1111 N Dearborn Ave,Studio - 3 Br,"$1,399 - $3,550"
293,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,1000-1030 N LaSalle Dr,Studio - 2 Br,"$1,395 - $2,550"
294,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,910 W Lake St,1-2 Br,"$1,725 - $2,395"
295,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,7427 S South Shore Dr,Studio - 2 Br,"$622 - $1,250"
296,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,7917-7927 S Drexel Ave,2 Br,Call for Rent
297,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,7100 S South Shore Dr,Studio - 2 Br,$725 - $960
298,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,1220 N State Pky,Studio - 1 Br,"$1,050 - $1,550"
299,https://web.archive.org/web/20160424161541/https://www.apartments.com/chicago-il/7/,6401 N Sheridan Rd,1 Br,"$1,195 - $1,290"
300,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,6006 N Kenmore Ave,Studio - 1 Br,"$895 - $1,095"
301,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,5200 N Sheridan Rd,Studio - 2 Br,"$845 - $1,230"
302,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,10 E Ontario St,Studio - 2 Br,"$1,575 - $2,795"
303,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,670 W Wayman St,1-3 Br,"$1,950 - $5,300"
304,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,7917-7927 S Drexel Ave,2 Br,$760
305,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,2207 E 75th St,Studio - 1 Br,Call for Rent
306,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,4607 N Sheridan Rd,1-2 Br,"$1,250 - $1,650"
307,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,233 E Wacker Dr,1-2 Br,"$3,073 - $3,897"
308,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,525 W Oakdale Ave,Studio - 2 Br,"$950 - $1,995"
309,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,7505 S Calumet Ave,Studio - 2 Br,$600 - $625
310,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,1819 W Division St,Studio - 2 Br,"$1,800 - $3,175"
311,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,5125 S Kenwood Ave,1-2 Br,"$1,195 - $1,495"
312,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,7427 S South Shore Dr,Studio - 2 Br,$624
313,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,42-50 E Chicago Ave,3 Br,"$2,990"
314,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,1900-1908 W Farwell Ave,2 Br,Call for Rent
315,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,1940 N Lincoln Park,Studio,Call for Rent
316,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,1140 N Lasalle St,Studio - 1 Br,"$1,100 - $1,500"
317,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,40 E Oak St,Studio - 1 Br,"$1,265 - $1,655"
318,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,1030 N Dearborn St,Studio,Call for Rent
319,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,6011 N Kenmore St,Studio - 1 Br,"$790 - $1,000"
320,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,5325 S Cottage Grove Ave,Studio - 4 Br,"$674 - $1,412"
321,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,4827 N Sheridan Rd,Studio - 3 Br,"$1,115 - $1,650"
322,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,1746 W Maypole Ave,1-3 Br,"$1,000 - $1,600"
323,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,910 W Lake St,1-2 Br,"$1,775 - $2,695"
324,https://web.archive.org/web/20160625093104/https://www.apartments.com/chicago-il/7/,869 W Buena Ave,Studio - 2 Br,"$860 - $1,600"
325,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,4700 S Lake Park Ave,Studio - 3 Br,$557 - $898
326,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,1900-1908 W Farwell Ave,2 Br,Call for Rent
327,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,1000-1030 N LaSalle Dr,Studio - 2 Br,"$1,395 - $2,550"
328,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,1127-1139 N Dearborn St,Studio - 2 Br,Call for Rent
329,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,5200 N Sheridan Rd,Studio - 2 Br,Call for Rent
330,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,5800 N Sheridan Rd,Studio - 2 Br,"$850 - $1,395"
331,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,4721-29-4729 S Ellis St,Studio - 2 Br,"$805 - $1,609"
332,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,5325 S Cottage Grove Ave,Studio - 4 Br,"$674 - $1,412"
333,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,7100 S South Shore Dr,Studio - 2 Br,$725 - $865
334,https://web.archive.org/web/20160305040122/https://www.apartments.com/chicago-il/8/,4157 N Clarendon,Studio - 1 Br,"$1,143 - $1,296"
